Date,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Walking duration (ms),Running duration (ms)
2024-09-29,104,2459.848170848563,8713.792535278199,83.0,83,,,,0.6009022987445345,1.7931555830437045,0.23992309826473984,11564,,,,,10697144,2014966
2024-09-30,48,2022.0888228398294,3520.4703462267476,28.0,28,,,,0.48515651363762435,1.667004732630077,0.2669425536985207,4863,,,,,7558944,
2024-10-01,90,2423.6447798169143,6513.91072746819,68.0,68,,,,0.4157045871199631,1.5032977307101387,0.2553434621978593,9450,,,,,14677835,
2024-10-02,63,2467.7186590173615,4897.691746037223,47.0,47,,,,0.4110214138411329,1.5215647723720718,0.25581994729441565,7520,,,,,14752488,307865
2024-10-03,136,2510.2474948645836,10572.901396248912,104.0,103,,,,0.6738865337003207,2.0363452481311306,0.25581994729441565,14399,,,,,16210909,
2024-10-04,144,2538.5332874565465,10809.97159905568,106.0,106,,,,0.5923206925359937,1.589475385215595,0.25581994729441565,14768,,,,,16711635,
2024-10-05,91,2379.1833589281555,6478.620194822915,45.0,45,,,,0.4994994625247211,1.8328005302670662,0.24922668603985346,9708,,,,,13885787,
2024-10-06,9,2066.7441607812493,420.58746830835696,,,,,,0.4144162197880451,1.2752726630478222,0.25581994729441565,941,,,,,8359845,
2024-10-07,110,2339.161548774626,7786.225227038401,67.0,67,,,,0.5896056510837522,1.7286162592008487,0.258216730632132,11174,,,,,13182280,
2024-10-08,65,2297.352095229167,4904.063302519106,48.0,48,,,,0.5413281415388655,1.5415485025735183,0.25581994729441565,7090,,,,,12442154,
2024-10-09,63,2292.642882957886,4765.742447669885,44.0,44,,,,0.47923852618630886,1.5470003723625607,0.25581994729441565,6650,,,,,12358790,
2024-10-10,74,2268.290728166458,6043.139152760847,50.0,50,,,,0.4980695091767451,1.7403289452514703,0.24781627340634588,8307,,,,,11905279,
2024-10-11,112,2447.505390552282,8373.797094160773,74.0,74,,,,0.49647280091351215,1.659579004516798,0.25581994729441565,11554,,,,,15009698,
2024-10-12,71,1952.6991486562497,4755.51867073085,30.0,30,,,,0.49810782653341473,1.763901806611954,0.25581994729441565,7187,,,,,6340977,
2024-10-13,113,2348.8304709852023,5505.59289092652,13.0,13,,,,0.4494777751209609,1.4632413186177977,0.25257001620108593,8281,,,,,13353443,
2024-10-14,31,1755.4598844973793,1509.2759223574326,4.0,4,,,,0.4165988937988398,1.404916816254485,0.24852900970240646,2486,,,,,2849374,
2024-10-15,127,1953.6860755472826,6760.328878066265,32.0,32,,,,0.46256713462543425,1.579534520452885,0.25581994729441565,10090,,,,,6358331,
2024-10-16,227,2646.5315785263447,13428.8906830525,86.0,86,,,,0.6765052457043611,1.5500066834013713,0.24701444223236893,18975,,,,,18623463,
2024-10-17,93,2423.352806368944,5734.155155277822,32.0,32,,,,0.6519286184862727,1.5658557366959405,0.25581994729441565,8298,,,,,13297598,600000
2024-10-18,288,2712.2294903774514,13906.378647777463,44.0,44,,,,0.793258768947313,1.6029455782339272,0.2669425536985207,20273,,,,,17182531,1136208
2024-10-19,174,2518.600165838156,8679.135893299905,32.0,32,,,,0.6173170674819423,1.6159261339694988,0.25581994729441565,12842,,,,,16358282,
2024-10-20,244,2747.1170835792323,10540.682702404969,21.0,21,,,,0.7483189582236879,1.5409234386589143,0.25581994729441565,15910,,,,,20404066,
2024-10-21,190,2411.51030279578,11038.11971336231,65.0,65,,,,0.5427023666700782,1.4954443424958583,0.2495789151619434,15700,,,,,14463026,
2024-10-22,161,2256.998898399975,10874.786394455547,81.0,81,,,,0.512584693224076,1.6112270189094082,0.2599621433375612,15237,,,,,11727806,
2024-10-23,362,2830.0672125457204,18704.166501351858,68.0,68,,,,0.7965410188786795,1.6219438491279308,0.25581994729441565,27045,,,,,21868494,
2024-10-24,52,1902.5287160729167,2315.631636737653,2.0,2,,,,0.5521462684735219,1.4774282343136804,0.25581994729441565,3675,,,,,5452841,
2024-10-25,78,1995.6431971358447,3640.785043826671,6.0,6,,,,0.5421601845330558,1.6565040923617529,0.2669425536985207,5816,,,,,7101190,
2024-10-26,161,2302.691735938743,7587.60493860007,19.0,19,,,,0.5963746283424979,1.6834823974540118,0.25581994729441565,11292,,,,,12536679,
2024-10-27,85,2239.3075386292576,4201.720495820901,11.0,11,,,,0.4990901054817855,1.3379023473319922,0.25581994729441565,6404,,,,,10238526,
2024-10-28,107,2183.446160458333,5574.154537200748,22.0,22,,,,0.5638428013134871,1.7207358313556789,0.256740576798086,8291,,,,,10425748,
2024-10-29,87,2214.851685365233,6526.655302055027,61.0,61,,,,0.7189955070135232,1.9555248092852737,0.2780651601026257,8806,,,,,10964154,
2024-10-30,42,1969.9857215243057,2993.4126200885967,23.0,23,,,,0.43780641177783436,1.6783619193225345,0.3003103729108358,4106,,,,,6492011,67624
2024-10-31,47,2020.865974697689,3504.9018806940985,30.0,30,,,,0.4459043472732454,1.6853375105128607,0.2777548659936857,5148,,,,,7547691,
2024-11-01,116,2113.7336649270833,9842.344426569842,98.0,98,,,,0.5352109603155967,1.6387523155938757,0.28247345138953495,13259,,,,,9191671,
2024-11-02,155,2364.4068302485416,11503.378389998183,106.0,106,,,,0.6135761429571762,1.6338312589580124,0.25581994729441565,16119,,,,,13629183,
2024-11-03,75,2209.8566788645835,4662.015085835288,25.0,25,,,,0.45325435114285983,1.3973720834345282,0.2669425536985207,7027,,,,,10893277,
2024-11-04,102,2656.9507413444803,7195.4153572060295,56.0,56,,,,0.5727683181469133,1.6342843260406505,0.2561786089872103,10379,,,,,18807907,
2024-11-05,96,2323.215264854384,7562.048876441983,71.0,71,,,,0.5490453810314582,1.7476912220428686,0.25581994729441565,10321,,,,,12891190,
2024-11-06,77,2205.477677092253,4721.858620493748,38.0,38,,,,0.4994073973332477,1.6352109593342323,0.25581994729441565,7016,,,,,10815759,
2024-11-07,144,2354.084991653474,8285.506298516815,40.0,40,,,,0.6619374835002645,1.5616527121416242,0.2780651601026257,11934,,,,,13446461,
2024-11-08,93,2272.4420201092908,8107.903893440723,83.0,66,,,,0.5467749424562413,2.3707656338513683,0.25581994729441565,10798,,,,,12001187,
2024-11-09,38,1959.5204918020827,1744.9811403835342,2.0,2,,,,0.46673234986124634,1.9188991075275919,0.2524111766030271,3172,,,,,6461731,
2024-11-10,123,2694.2251923040526,9081.49529697284,73.0,73,,,,0.574099401722858,1.6269071128221306,0.24664768383054136,12712,,,,,19467752,
2024-11-11,101,2408.192998185047,8079.69444422526,77.0,77,,,,0.4873416177653925,1.5916941822834334,0.2524986362016152,11081,,,,,14404302,
2024-11-12,119,2444.5247373348707,9186.869721934258,79.0,79,,,,0.504893164523736,1.7160638706876132,0.26306074665220214,12443,,,,,15047461,
2024-11-13,146,2735.1542404354814,9483.85994495663,68.0,68,,,,0.5619290901518844,1.5689907867894195,0.25288450453039796,13646,,,,,20192294,
2024-11-14,56,2160.448413782709,3794.952076425044,26.0,26,,,,0.427750369630415,1.641959475479915,0.25581994729441565,5521,,,,,9988266,
2024-11-15,104,2405.4696144481272,8860.74009901906,90.0,90,,,,0.621547821663467,1.6133407860776396,0.2480455864332538,12033,,,,,14356092,
2024-11-16,43,2577.135720402298,3541.4903160167946,29.0,29,,,,0.5888501147884528,1.6407308773327829,0.25581994729441565,5414,,,,,17394990,
2024-11-17,25,2135.6171081249995,1158.6668659450536,1.0,1,,,,0.4959097187182543,1.573006380690787,0.2619634468430567,2011,,,,,9579060,
2024-11-18,78,2375.124822397089,6656.744419917438,64.0,64,,,,0.5370384858049497,1.6225142394074294,0.25581994729441565,9076,,,,,13797448,
2024-11-19,86,2356.5933298154505,6422.573345646503,47.0,47,,,,0.4927055217436954,1.6188863073855864,0.25581994729441565,9025,,,,,12914806,240206
2024-11-20,59,2031.2190844238617,4685.50098805554,40.0,37,,,,0.5704460264770123,1.8593242526487912,0.2669425536985207,6503,,,,,7730968,
2024-11-21,73,2102.081665847689,5806.970335760747,53.0,53,,,,0.6885591194914739,1.7451983034646072,0.2631135091380819,8087,,,,,8962380,
2024-11-22,212,2213.2384803951722,8643.79107752995,6.0,6,,,,0.4581375392264557,1.482837533587967,0.2526392134918487,13074,,,,,10953143,
2024-11-23,84,2128.9969029182876,7004.623911224955,63.0,63,,,,0.7832299197667666,1.6890018558805795,0.25581994729441565,9474,,,,,9443806,
2024-11-24,60,2295.348969776511,3322.7510715105286,12.0,12,,,,0.5244069038480126,1.6062648145344263,0.25581994729441565,5348,,,,,12406694,
2024-11-25,85,2118.15357597714,6746.390481259566,67.0,67,,,,0.45821972111350123,1.6269754145909252,0.25581994729441565,9337,,,,,9269914,
2024-11-26,106,2293.425464208333,8524.08310760976,79.0,79,,,,0.5805475691932569,1.6188200527562162,0.25581994729441565,11614,,,,,12217728,67596
2024-11-27,38,2241.3744044097225,3262.5023129398915,27.0,27,,,,0.40576310380230446,1.6345456605371322,0.25581994729441565,4839,,,,,11296140,67666
2024-11-28,181,2919.3518785937413,13135.868770560126,120.0,120,,,,0.6481325594863485,1.6846795918369695,0.2669425536985207,18403,,,,,21868971,691191
2024-11-29,102,2366.635950774564,7539.05583183155,66.0,66,,,,0.5369230692782001,1.6483519000856655,0.3003103729108358,10570,,,,,13668645,
2024-11-30,132,2787.6680172299707,9985.853859542707,78.0,78,,,,0.6093928449834098,1.722276950564741,0.25049711823705095,14279,,,,,19743488,600000
2024-12-01,54,2425.624122315973,3818.9353549365874,22.0,22,,,,0.41114698538046607,1.6923655285679597,0.2545542470106682,5834,,,,,11705898,1312069
2024-12-02,97,2428.560607754079,8559.501479511478,82.0,82,,,,0.48423867811603316,1.6695089994883583,0.24449269145228023,11308,,,,,14724256,
2024-12-03,78,2293.230700978531,6767.302976058811,64.0,64,,,,0.6454889885657575,1.6838141071412178,0.2452314003844813,9297,,,,,12358860,
2024-12-04,216,2516.6502212179767,13198.496827655534,97.0,97,,,,0.5877272521331391,1.7052066546519202,0.25581994729441565,18159,,,,667617,15610019,
2024-12-05,91,1961.7863868398597,6215.792787173644,51.0,38,,,,0.6957422780412873,2.476064315426498,0.2669425536985207,8333,,,,,6434691,
2024-12-06,128,2111.3748307664405,8210.812651121567,55.0,47,,,,0.6596514828963311,2.4108189611532818,0.27497217027609033,11296,,,,,9149915,
2024-12-07,109,2488.368219003423,6272.50315890088,71.0,71,,,,0.7122862710838556,1.9761865266808338,0.24947902214815013,8838,,,,1228969,14508810,
2024-12-08,105,2344.4439817626985,5785.60523172373,25.0,25,,,,0.48467492560952186,1.6693908387904832,0.25221329714523877,8442,,,,,13275751,
2024-12-09,68,2645.556574987618,4684.552719218667,28.0,28,,,,0.4133010732445286,1.657573169380024,0.2521526543712197,6998,,,,,14803129,1659439
2024-12-10,140,2716.115569417518,10224.480469714268,86.0,86,,,,0.5158699657175406,1.6819447520961526,0.24794962018267214,14133,,,,,19797102,
2024-12-11,191,2514.1773889003994,11600.516145401481,67.0,64,,,,0.6153450200251875,1.8592030252739344,0.24566950232048212,16130,,,,,16241612,
2024-12-12,34,2183.4393082053957,1859.226358980472,7.0,7,,,,0.5564056063298728,1.5195933841237919,0.25213266863907474,2843,,,,,6882267,1546116
2024-12-13,197,2374.399526274808,14423.991045508727,122.0,122,,,,0.5754423081188152,1.6396120393427516,0.24881048929140925,19726,,,,,13806077,
2024-12-14,148,2392.19373506078,8427.725975229634,52.0,52,,,,0.5289893946029353,1.6589829984647304,0.25208158507133094,11921,,,,,14119522,
2024-12-15,103,2175.8417558712845,7612.91569270404,57.0,57,,,,0.482308363888,1.8344079468955872,0.2536897986186808,10512,,,,,10197545,
2024-12-16,111,2441.412124743823,8271.766050390357,84.0,84,,,,0.46421998727549213,1.5208360761226742,0.23729633195909747,11479,,,,,14992359,
2024-12-17,86,2411.173006751834,6210.308655412533,46.0,46,,,,0.5340380079932411,1.6992864721500707,0.2494044339062343,8822,,,,,13494175,420145
2024-12-18,113,2266.987678861214,7091.611164866119,44.0,44,,,,0.42698169963099836,1.6416817422786434,0.26694254028761555,9999,,,,,11834243,
2024-12-19,152,2384.241260977931,11527.192952734065,108.0,105,,,,0.5261034969589822,1.793452195794711,0.24166445201749112,15919,,,,,13980299,
2024-12-20,96,2220.524379177332,7100.1874572628385,54.0,54,,,,0.5348972077158999,1.7260726688067025,0.25160709931456265,10017,,,,,11082121,
2024-12-21,38,2059.6209937916665,3350.590309600754,29.0,29,,,,0.5084134370456947,1.6442934242645566,0.24985263356282356,4605,,,,,8233748,
2024-12-22,66,2150.932233977878,3364.580451549534,5.0,5,,,,0.41461523389405064,1.4093955128093536,0.2503284626629962,5075,,,,,9850175,
2024-12-23,82,1977.7637024637377,6080.753336567972,47.0,47,,,,0.4226343259202796,1.687185121342376,0.2481537683784389,8897,,,,,6784680,
2024-12-24,82,2274.55344256522,6507.625660387061,57.0,57,,,,0.48312615144609783,1.6811721691452157,0.2485146041028556,9498,,,,,12019503,
2024-12-25,87,2335.87455684556,7394.571754977033,67.0,67,,,,0.6036750082021135,1.661874536835093,0.24908881625886173,10006,,,,,13124094,
2024-12-26,128,2192.8174432473047,8501.883392422253,57.0,57,,,,0.47734507415261,1.6884915076466216,0.24550893806455645,11900,,,,,10519151,
2024-12-27,176,2301.743788088163,10542.743114731105,61.0,61,,,,0.5438069681922427,1.6191116592172314,0.25581994729441565,14908,,,,,12519898,
2024-12-28,91,1964.4023294269425,4737.04620269932,16.0,16,,,,0.5387580197495666,1.6711259247863393,0.24869342981844333,6814,,,,,6525233,
2024-12-29,103,2281.090536252101,8130.317205936574,72.0,72,,,,0.4916734586769531,1.7013460936311624,0.25581994729441565,11461,,,,,12149421,
2024-12-30,68,2263.4378959999995,5867.202904374985,56.0,56,,,,0.3857259357617897,1.6072184466537447,0.24719649747983174,8160,,,,,11841792,
2024-12-31,93,2259.468473864196,6639.222421423319,51.0,51,,,,0.42313279363610085,1.6287486223368008,0.2513015455062139,9647,,,,,11771524,
2025-01-01,2,1927.4145241354165,178.70002193886,,,,,,0.45213774635539083,1.1164313463486757,0.30800225167790074,417,,,,,5893379,
2025-01-02,41,2123.0149034687497,3198.638922647388,26.0,26,,,,0.38489592363680225,1.6483368574244444,0.25034805411168876,5015,,,,,9355971,
2025-01-03,33,1959.1273243020837,1627.5628154654673,1.0,1,,,,0.37455948153407276,1.47463649654588,0.24682512765736686,2693,,,,,6454771,
2025-01-04,152,2127.8165267950326,7643.800544916443,14.0,14,,,,0.6296110600418332,1.6602501198555102,0.25517659297515705,11058,,,,,9440973,
2025-01-05,38,2264.369353699168,3600.8994403017373,29.0,29,,,,0.4738758538968655,1.8321777812497408,0.2478498533303092,5289,,,,,11844517,
2025-01-06,92,2553.327376405495,6018.202000865329,40.0,32,,,,0.4704412706253047,2.2504164317675315,0.23640928290128574,8531,,,,,12676073,1874842
2025-01-07,112,2113.4372482106496,9560.497790100511,83.0,83,,,,0.5556714503294226,1.7015085502095175,0.2476860863320507,12764,,,,,9184699,
2025-01-08,84,1981.4821226943777,6463.672472456723,51.0,51,,,,0.5248160873077601,1.6458791729596873,0.2458826901602351,9041,,,,,6770759,
2025-01-09,133,2335.1931829849227,11737.681130213301,117.0,117,,,,0.5051305937930719,1.6588188918690632,0.25581994632014776,15501,,,,,13102244,
2025-01-10,110,2117.945515333337,9153.661142712963,83.0,83,,,,0.48393510811836604,1.680275329730094,0.2506492103064937,12232,,,,,9264583,
2025-01-11,114,2181.1230319911656,9163.731272844023,84.0,84,,,,0.5892680720778721,1.632485920924094,0.25581992302727496,12341,,,,,10348976,
2025-01-12,103,2382.786857713362,8884.200383549609,91.0,91,,,,0.5212623448002609,1.6188000571325722,0.24981806518680413,12224,,,,,13954553,
2025-01-13,206,2537.379663553075,10669.077636634687,33.0,33,,,,0.49997731534838397,1.6149209760517114,0.24468592221394064,15348,,,,,16690724,
2025-01-14,96,2071.490747801713,7190.445887460636,62.0,62,,,,0.558608086530794,1.5886009689464704,0.2478522438928549,9921,,,,,8443873,
2025-01-15,113,2198.7220480841993,9109.084017203504,79.0,79,,,,0.5353350614409144,1.6261455284374025,0.250082023663151,12479,,,,,10618593,
2025-01-16,138,2541.992143394219,11201.330267208285,108.0,108,,,,0.5378075306619529,1.6322757754385133,0.24847183219479527,15123,,,,,15202924,671762
2025-01-17,80,2024.0968020917787,6419.9429584272475,56.0,56,,,,0.4298440964191553,2.2183522665840343,0.24158571685719005,8722,,,,,7604818,
2025-01-18,69,2236.4131830118395,6245.890496429586,57.0,57,,,,0.42881380005771796,1.6842172614244486,0.2475954417726232,8583,,,,,11345171,
2025-01-19,130,2466.5645519895825,8269.64192355456,47.0,47,,,,0.5483487066987385,1.5941575502616439,0.2490006802848988,11844,,,,,15437617,
2025-01-20,100,2048.5890053626235,8159.09260797202,72.0,72,,,,0.5129426989959245,1.6859173576327937,0.2516833583736249,11016,,,,,8000870,
2025-01-21,77,1972.289340729167,6217.619459551163,54.0,54,,,,0.4480074207315269,1.7124200679377732,0.2540858116300406,8342,,,,,6687770,
2025-01-22,96,2163.967422333333,7568.123184418304,71.0,71,,,,0.48456168175093606,2.159164737474555,0.24760208010787244,10270,,,,,10080928,
2025-01-23,81,2034.9550996770838,7250.877359178193,66.0,66,,,,0.6290219031909714,1.7351857124060337,0.25581994729441565,9602,,,,,7797103,
2025-01-24,59,2041.2061493445935,4926.601919035026,45.0,45,,,,0.529434297889194,1.6358611385897066,0.25581994729441565,6997,,,,,7907761,
2025-01-25,86,1988.797277111335,5446.1758621171075,30.0,30,,,,0.5680314844750544,1.6221265316171776,0.25581994729441565,8223,,,,,6980002,
2025-01-26,85,2278.710312401716,6701.543610668916,59.0,59,,,,0.4638273956338781,1.6327057772662816,0.25581994729441565,9829,,,,,12112150,
2025-01-27,92,2161.9118862370156,4609.5770587601155,13.0,13,,,,0.5257272920328664,1.4175395368851826,0.25581994729441565,6961,,,,,10044542,
2025-01-28,186,2318.938951976808,9581.314335205821,27.0,27,,,,0.5611204455631635,1.6635228986586181,0.2669425536985207,14038,,,,,12824296,
2025-01-29,191,2583.5502474418995,11603.578947346741,82.0,82,,,,0.6032069155303532,1.5944637157478436,0.2780651601026257,16216,,,,,15569173,846228
2025-01-30,165,2501.437690036879,9617.154402412294,64.0,64,,,,0.49521923161304293,1.570883773674918,0.25581994729441565,13728,,,,,15913050,61920
2025-01-31,145,2259.7539653333556,10075.232721869845,89.0,89,,,,0.6736220635240147,1.5571637983718671,0.2653291643915383,13838,,,,,11776578,
2025-02-01,286,2854.236481822849,16676.25562895679,110.0,110,,,,0.7501529380715067,1.5045055259243159,0.2505093406887841,23812,,,,,22300335,
2025-02-02,149,1864.1693513035405,7031.598278956661,31.0,31,,,,0.6583387690359236,1.554631028633455,0.25581994729441565,10459,,,,,4773791,
2025-02-03,189,2439.340728020456,12686.050067831353,95.0,95,,,,0.6307757826930264,1.8962765590687243,0.2550019313355452,17312,,,,,13497424,634317
2025-02-04,307,2860.580374717619,19183.715405975126,121.0,121,,,,0.6731704776524527,1.801641311386984,0.25581994729441565,27017,,,,,22412634,
2025-02-05,218,2500.759273846761,13528.903938354797,94.0,94,,,,0.7331582097794273,1.660017886005668,0.3003103729108358,18956,,,,,16042947,
2025-02-06,98,1970.7196200746025,4452.655287087305,3.0,3,,,,0.5584262330072709,1.7169682521440097,0.2669425536985207,7194,,,,,6659984,
2025-02-07,112,1971.2071800407753,5262.1196020925245,16.0,16,,,,0.7200901228499504,1.5238191871438296,0.25581994729441565,8201,,,,,6668616,
2025-02-08,136,2015.051759368905,6761.92612230746,25.0,23,,,,0.6016860719142938,2.285442600033095,0.25581994729441565,10370,,,,,7443837,
2025-02-09,163,2259.200517667733,11372.007402207257,103.0,103,,,,0.7447523560142748,1.6227282390290791,0.2669425536985207,15496,,,,,11762772,
2025-02-10,274,2856.6486951068464,15896.56133953806,81.0,81,,,,0.5789900574401534,1.6500462260681865,0.2669425536985207,22751,,,,,22336002,
2025-02-11,198,2491.9332432810697,12358.47507097245,87.0,87,,,,0.5414264596637038,1.5893287903915911,0.2780651601026257,17389,,,,,15886705,
2025-02-12,98,2031.0632478770992,4995.552519494769,19.0,18,,,,0.6252427999427642,1.771158405028728,0.2768987004967133,7420,,,,,7728211,
2025-02-13,152,2176.6900273714887,8378.67121253039,40.0,40,,,,0.7617728590393629,1.5398234851222927,0.25581994729441565,12119,,,,,10306150,
2025-02-14,257,2459.818870912299,13555.596525178342,54.0,54,,,,0.5668068667137734,1.708075184940443,0.25581994729441565,19551,,,,,15318206,
2025-02-15,162,2361.362626132739,8677.123313867925,36.0,36,,,,0.48575884471128294,1.613271770682153,0.25581994729441565,12662,,,,,13575295,
2025-02-16,169,2281.423008161522,8817.838476344656,32.0,32,,,,0.6620828418279626,1.3714382009421453,0.32255558571904586,12869,,,,,12160172,
2025-02-17,53,2059.1577792083335,2576.486178516628,8.0,8,,,,0.4965767438776638,1.5244786013699492,0.25581994729441565,4101,,,,,8225548,
2025-02-18,87,2138.04695435219,7042.337851911559,67.0,67,,,,0.5695919591914907,1.6970211845540442,0.2655561076336674,9577,,,,,9621964,
2025-02-19,79,2096.513692925414,6621.1007997487795,63.0,63,,,,0.5759782877389341,1.686062028428515,0.25581994729441565,9025,,,,,8886838,
2025-02-20,149,2499.229931153024,8151.527223804146,33.0,33,,,,0.5932105986451806,1.6198751077228573,0.25166759907232256,11898,,,,,16015872,
2025-02-21,237,2756.4037921653685,12212.89641212889,43.0,43,,,,0.545994636097538,1.4602978258822306,0.25581994729441565,18457,,,,,20568463,
2025-02-22,280,2867.375742098144,15370.912427299505,70.0,70,,,,0.6870608692629622,1.594894363810287,0.24743166617632226,22489,,,,,22532929,
2025-02-23,72,2185.8807448993057,5925.418528164526,58.0,58,,,,0.4414663484637429,1.744740723286903,0.25512566204007475,8101,,,,,9966359,219256
2025-02-24,95,2370.0224930285303,7769.104884938448,73.0,73,,,,0.5142117533620215,1.730064316564357,0.26262119328591477,10668,,,,,12064872,720070
2025-02-25,123,2354.992994312571,10068.230311304624,97.0,97,,,,0.47976086734128687,1.6753671435812623,0.25581994729441565,13624,,,,,13303683,67814
2025-02-26,108,2238.716314385136,8842.358946262184,87.0,87,,,,0.549843366461819,1.6287516810642302,0.2669425536985207,12016,,,,,11404162,
2025-02-27,68,2074.5968952170847,5760.942732847269,56.0,56,,,,0.5277304350258726,1.5962859337554927,0.2669425536985207,7983,,,,,8498848,
2025-02-28,102,2412.3524351472497,7138.112656147219,54.0,54,,,,0.7272007523015573,2.2493793896252705,0.25581994729441565,9799,,,,,14316374,67597
2025-03-01,141,2539.1956676850955,9334.552922486499,72.0,72,,,,0.5086806844958417,1.6215897779310087,0.25581994729441565,13424,,,,,16723361,
2025-03-02,140,2589.5836604413767,11036.349877053308,102.0,102,68.98014831542969,68.98014831542969,68.98014831542969,0.6535425586059986,1.642669158760559,0.25581994729441565,15042,,,,,17615348,
2025-03-03,95,2304.9551435114586,7466.32444198192,68.0,68,,,,0.5932548696698597,1.6430558499387966,0.25581994729441565,10251,,,,,12576747,
2025-03-04,109,2217.8356239626814,8981.47358582035,83.0,83,,,,0.6720490394810514,1.6258688044165148,0.25581994729441565,12266,,,,,11034524,
2025-03-05,101,2258.9039698474144,8677.297204869275,79.0,79,,,,0.4647039616869571,1.7388016105747581,0.2669425536985207,11469,,,,,11603726,
2025-03-06,106,2225.6585022616982,8872.8238230572,87.0,87,,,,0.4731332040270433,1.703203349932352,0.25581994729441565,11968,,,,,11172585,
2025-03-07,121,2549.7790050470153,8524.178187943511,63.0,63,,,,0.45991973020542704,1.6678808205282016,0.25581994729441565,12069,,,,,16910580,
2025-03-08,168,2588.946056051026,10522.078719263123,65.0,60,,,,0.4600225545245072,2.2784575060888526,0.25581994729441565,15417,,,,,17006479,260737
2025-03-09,73,2357.2934597030626,5234.182391819837,41.0,41,,,,0.5671202596269873,1.5764945831081156,0.25581994729441565,7806,,,,,13503260,
2025-03-10,85,2433.901639040869,9450.521138792581,95.0,66,,,,0.6615553896488033,3.1569761423442286,0.25581994729441565,10832,,,,,8656401,1680437
2025-03-11,93,2159.878512701765,8189.037157794013,79.0,79,,,,0.4564989548375563,1.6902688250796647,0.25581994729441565,10912,,,,,10006729,
2025-03-12,108,2078.8522510520834,9564.675541515631,96.0,96,,,,0.5466198534322821,1.706833405139687,0.25581994729441565,12653,,,,,8574187,
2025-03-13,86,2210.106429896106,7182.800481524045,62.0,62,,,,0.46838590700682003,1.6449438596062034,0.2510800054488443,10052,,,,,10897698,
2025-03-14,123,2365.691406575742,12084.4038121206,120.0,102,,,,0.6869090223155012,3.088056473801399,0.2669425536985207,14604,,,,,9708590,1100631
2025-03-15,102,2204.0271233333333,8174.574888799029,67.0,67,,,,0.5566282534862182,1.7280647786052061,0.25581994729441565,11220,,,,,10790080,
2025-03-16,115,2454.0763293861282,8272.602412649558,57.0,57,,,,0.48792793711175386,1.6746963297499102,0.25581994729441565,11799,,,,,13502841,747762
2025-03-17,119,2163.001919825023,10132.30394423662,97.0,96,,,,0.5848233178818594,1.8303146310549325,0.25581994729441565,13469,,,,,9969634,
2025-03-18,108,2216.1833477383802,8655.195547385221,82.0,82,,,,0.4874118066291613,1.596182361761869,0.25581994729441565,11974,,,,,11005275,
2025-03-19,151,2250.201094002843,7615.300151915228,31.0,31,,,,0.5038862674171248,1.6301829716501184,0.2360557794487056,11099,,,,,11607470,
2025-03-20,66,2023.1496523243623,6439.151368008076,67.0,46,,,,0.6253154620355239,3.0919228474698373,0.3003103729108358,8028,,,,,6228963,240325
2025-03-21,9,1835.7065261824464,492.23553969029143,,,,,,0.393602336705323,1.372722581418672,0.2780651601026257,1024,,,,,4269930,
2025-03-22,182,2483.0390610937498,9725.587786471464,36.0,36,,,,0.5033140554307064,1.6771291137724582,0.2521440687327349,14389,,,,,15729255,
2025-03-23,105,2190.050643921258,8058.277895015665,69.0,69,,,,0.6101201686394009,1.6719425844943536,0.2669425536985207,11349,,,,,10542664,
2025-03-24,103,2154.0422309823634,8827.835346865242,84.0,84,,,,0.6360263512821289,1.689675436120243,0.2669425536985207,11947,,,,,9905229,
2025-03-25,86,2124.694310288921,6937.41965314113,62.0,62,,,,0.571384002784717,1.6077395626401687,0.24524709113155607,9557,,,,,9385701,
2025-03-26,112,2397.6496893749995,9760.004951522631,95.0,95,,,,0.4894742225578791,1.6771784979789544,0.2542855282884059,13464,,,,,14217660,
2025-03-27,96,2392.6360869747473,8495.875278160467,81.0,81,,,,0.5890920694953214,1.8047598156901545,0.2669425536985207,11700,,,,,14128908,
2025-03-28,184,2474.4457991895774,12190.835611885948,78.0,78,,,,0.5322257658280287,1.7012667643008743,0.25818995593461164,16791,,,,,15577134,
2025-03-29,124,2463.7455873044646,5935.185819059382,10.0,10,,,,0.5797265933472536,1.5448542052108996,0.2669425536985207,8964,,,,,15387716,
2025-03-30,247,2996.4092886770836,12389.969507397924,41.0,41,,,,0.5599798306249885,1.6724072176651301,0.24923914263079888,18818,,,,,25993231,
2025-03-31,126,2378.5609828961774,9790.993926542007,86.0,86,,,,0.5083051244452791,1.7008450617623703,0.25581994729441565,13355,,,,120077,13674108,
2025-04-01,144,2286.1535922197486,10611.492058255466,89.0,89,,,,0.5600989357706204,1.7460144823160992,0.25555037591329927,14607,,,,,12216959,
2025-04-02,128,2306.9150181277855,10030.807776216507,92.0,92,,,,0.595679747860011,1.6266217874007927,0.25581994729441565,13721,,,,,11536895,468869
2025-04-03,86,2164.9576826571397,7227.196548589902,68.0,68,,,,0.624948721422779,1.6393984683656078,0.25581994729441565,9871,,,,,10097398,
